年份,省份,院校代码,学校,学科门类,专业类,专业名称,最低分,最低位次,选科要求,城市,地址录取批次,网址
2022,山东,13379,潍坊理工学院,文学,新闻传播学类,网络与新媒体,469,223947,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,法学,马克思主义理论类,思想政治教育,469,224028,思想政治必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,理学,生物科学类,生物科学,468,227013,生物必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,理学,心理学类,应用心理学,468,225675,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,工商管理类,审计学,468,225014,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,工商管理类,人力资源管理,467,227935,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,文学,新闻传播学类,新闻学,467,229035,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,经济学,经济与贸易类,国际经济与贸易,466,231961,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,理学,化学类,化学,466,230265,化学必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,工商管理类,工商管理,466,231189,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,文学,外国语言文学类,商务英语,466,230050,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,建筑类,风景园林,465,232485,生物必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,工商管理类,财务管理（校企合作，与山东百练会计教育集团合作）,465,234463,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,艺术学,戏剧与影视学类,广播电视编导,464,236648,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,电子商务类,跨境电子商务,464,236426,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,计算机类,计算机科学与技术,463,238053,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,经济学,金融学类,金融工程（校企合作，与山东开创信息有限公司合作）,463,237952,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,电子信息类,电子信息工程,462,240827,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,自动化类,自动化,461,244185,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,能源动力类,新能源科学与工程,461,243405,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,计算机类,物联网工程,460,245014,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,能源动力类,能源与动力工程,459,247195,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,计算机类,数据科学与大数据技术（校企合作，与北京青苔数据科技有限公司合作）,457,252641,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,自动化类,机器人工程（校企合作，与沈阳新松机器人自动化股份有限公司合作）,455,257727,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,文学,中国语言文学类,汉语言文学,472,216901,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,教育学,教育学类,学前教育（师范类）,472,215692,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,文学,外国语言文学类,英语,470,221374,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,文学,新闻传播学类,网络与新媒体,469,223947,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,法学,马克思主义理论类,思想政治教育,469,224028,思想政治必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,理学,生物科学类,生物科学,468,227013,生物必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,理学,心理学类,应用心理学,468,225675,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,工商管理类,审计学,468,225014,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,工商管理类,人力资源管理,467,227935,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,文学,新闻传播学类,新闻学,467,229035,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,经济学,经济与贸易类,国际经济与贸易,466,231961,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,理学,化学类,化学,466,230265,化学必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,工商管理类,工商管理,466,231189,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,文学,外国语言文学类,商务英语,466,230050,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,建筑类,风景园林,465,232485,生物必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,工商管理类,财务管理（校企合作，与山东百练会计教育集团合作）,465,234463,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,艺术学,戏剧与影视学类,广播电视编导,464,236648,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,管理学,电子商务类,跨境电子商务,464,236426,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,计算机类,计算机科学与技术,463,238053,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,经济学,金融学类,金融工程（校企合作，与山东开创信息有限公司合作）,463,237952,不限,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
2022,山东,13379,潍坊理工学院,工学,电子信息类,电子信息工程,462,240827,物理必选,潍坊市,普通类一段,https://www.gaokao.cn/school/2518/provinceline
